ダウンロードした時刻：2023/09/12 09:03:16

,,,飛島,飛島,飛島
2017,9,2,23.5,8,3
2017,9,3,24.6,8,3
2017,9,4,25.8,8,3
2017,9,5,25.5,8,3
2017,9,6,24.6,8,3
2017,9,7,22.0,8,3
2017,9,8,25.9,8,3
2017,9,9,27.7,8,3
2017,9,10,24.0,8,3
2017,9,11,23.3,8,3
2017,9,12,25.3,8,3
2017,9,13,25.1,8,3
2017,9,14,22.3,8,3
2017,9,15,22.0,8,3
2018,7,1,28.7,8,3
2018,7,2,30.5,8,3
2018,7,3,29.4,8,3
2018,7,4,24.8,8,3
2018,7,5,22.1,8,3
2018,7,6,21.4,8,3
2018,7,7,21.1,8,3
2018,7,8,24.4,8,3
2018,7,9,27.4,8,3
2018,7,10,26.6,8,3
2018,7,11,23.9,8,3
2018,7,12,23.4,8,3
2018,7,13,25.4,8,3
2018,7,14,26.9,8,3
2018,7,15,30.4,8,3
2018,7,16,26.9,8,3
2018,7,17,28.1,8,3
2018,7,18,25.8,8,3
2018,7,19,29.4,8,3
2018,7,20,30.5,8,3
2018,7,21,29.9,8,3
2018,7,22,31.1,8,3
2018,7,23,28.4,8,3
2018,7,24,28.0,8,3
2018,7,25,29.3,8,3
2018,7,26,30.2,8,3
2018,7,27,30.4,8,3
2018,7,28,29.8,8,3
2018,7,29,30.0,8,3
2018,7,30,32.5,8,3
2018,7,31,30.8,8,3
2018,8,1,31.4,8,3
2018,8,2,30.0,8,3
2018,8,3,31.0,8,3
2018,8,4,31.3,8,3
2018,8,5,26.8,8,3
2018,8,6,25.7,8,3
2018,8,7,24.3,8,3
2018,8,8,29.5,8,3
2018,8,9,29.9,8,3
2018,8,10,27.9,8,3
2018,8,11,26.9,8,3
2018,8,12,28.4,8,3
2018,8,13,28.2,8,3
2018,8,14,31.6,8,3
2018,8,15,32.3,8,3
2018,8,16,23.3,8,3
2018,8,17,22.6,8,3
2018,8,18,23.6,8,3
2018,8,19,23.7,8,3
2018,8,20,27.8,8,3
2018,8,21,32.0,8,3
2018,8,22,31.3,8,3
2018,8,23,33.0,8,3
2018,8,24,28.1,8,3
2018,8,25,29.6,8,3
2018,8,26,25.7,8,3
2018,8,27,25.6,8,3
2018,8,28,25.8,8,3
2018,8,29,25.4,8,3
2018,8,30,25.9,8,3
2018,8,31,24.6,8,3
2018,9,1,24.7,8,3
2018,9,2,25.8,8,3
2018,9,3,27.3,8,3
2018,9,4,28.3,8,3
2018,9,5,27.1,8,3
2018,9,6,26.9,8,3
2018,9,7,23.9,8,3
2018,9,8,22.6,8,3
2018,9,9,20.4,8,3
2018,9,10,19.1,8,3
2018,9,11,22.6,8,3
2018,9,12,22.6,8,3
2018,9,13,23.6,5,3
2018,9,14,25.3,8,3
2018,9,15,24.1,8,3
2019,7,1,26.4,8,3
2019,7,2,24.4,8,3
2019,7,3,26.8,8,3
2019,7,4,25.9,8,3
2019,7,5,25.5,8,3
2019,7,6,27.7,8,3
2019,7,7,25.5,8,3
2019,7,8,26.0,8,3
2019,7,9,25.4,8,3
2019,7,10,26.1,8,3
2019,7,11,23.2,8,3
2019,7,12,22.4,8,3
2019,7,13,26.6,8,3
2019,7,14,26.5,8,3
2019,7,15,27.8,8,3
2019,7,16,28.6,8,3
2019,7,17,27.5,8,3
2019,7,18,26.2,8,3
2019,7,19,26.7,8,3
2019,7,20,28.5,8,3
2019,7,21,29.7,8,3
2019,7,22,25.4,8,3
2019,7,23,29.2,8,3
2019,7,24,30.8,8,3
2019,7,25,30.4,8,3
2019,7,26,29.9,8,3
2019,7,27,32.3,8,3
2019,7,28,28.6,8,3
2019,7,29,29.1,8,3
2019,7,30,29.0,8,3
2019,7,31,29.6,8,3
2019,8,1,31.5,8,3
2019,8,2,32.8,8,3
2019,8,3,31.1,8,3
2019,8,4,29.4,8,3
2019,8,5,30.9,8,3
2019,8,6,31.6,8,3
2019,8,7,31.4,8,3
2019,8,8,33.4,8,3
2019,8,9,31.5,8,3
2019,8,10,30.8,8,3
2019,8,11,29.3,8,3
2019,8,12,32.3,8,3
2019,8,13,31.5,8,3
2019,8,14,32.4,8,3
2019,8,15,33.2,8,3
2019,8,16,29.6,8,3
2019,8,17,29.9,8,3
2019,8,18,31.8,8,3
2019,8,19,32.0,8,3
2019,8,20,26.5,8,3
2019,8,21,28.6,8,3
2019,8,22,29.4,8,3
2019,8,23,26.4,8,3
2019,8,24,27.4,8,3
2019,8,25,25.1,8,3
2019,8,26,26.8,8,3
2019,8,27,25.4,8,3
2019,8,28,26.4,8,3
2019,8,29,29.2,8,3
2019,8,30,26.1,8,3
2019,8,31,27.2,8,3
2019,9,1,27.4,8,3
2019,9,2,23.8,8,3
2019,9,3,24.7,8,3
2019,9,4,26.6,8,3
2019,9,5,25.8,8,3
2019,9,6,30.5,8,3
2019,9,7,29.3,8,3
2019,9,8,32.0,8,3
2019,9,9,30.3,8,3
2019,9,10,30.6,8,3
2019,9,11,24.9,8,3
2019,9,12,24.7,8,3
2019,9,13,25.3,8,3
2019,9,14,27.4,8,3
2019,9,15,29.5,8,3
2020,7,1,23.2,8,3
2020,7,2,22.1,8,3
2020,7,3,23.9,8,3
2020,7,4,21.4,8,3
2020,7,5,25.8,8,3
2020,7,6,24.5,8,3
2020,7,7,23.5,8,3
2020,7,8,22.6,8,3
2020,7,9,23.6,8,3
2020,7,10,25.2,8,3
2020,7,11,23.4,8,3
2020,7,12,23.5,8,3
2020,7,13,26.4,8,3
2020,7,14,23.2,8,3
2020,7,15,20.5,8,3
2020,7,16,20.3,8,3
2020,7,17,24.9,8,3
2020,7,18,27.1,8,3
2020,7,19,27.5,8,3
2020,7,20,28.2,8,3
2020,7,21,25.7,8,3
2020,7,22,25.6,8,3
2020,7,23,24.7,8,3
2020,7,24,25.5,8,3
2020,7,25,25.8,8,3
2020,7,26,27.2,8,3
2020,7,27,25.4,8,3
2020,7,28,24.2,8,3
2020,7,29,28.0,8,3
2020,7,30,27.9,8,3
2020,7,31,24.1,8,3
2020,8,1,29.2,8,3
2020,8,2,29.3,8,3
2020,8,3,27.7,8,3
2020,8,4,28.6,8,3
2020,8,5,29.8,8,3
2020,8,6,30.4,8,3
2020,8,7,27.1,8,3
2020,8,8,23.8,8,3
2020,8,9,26.3,8,3
2020,8,10,29.9,8,3
2020,8,11,30.4,8,3
2020,8,12,27.0,8,3
2020,8,13,30.1,8,3
2020,8,14,29.0,8,3
2020,8,15,29.1,8,3
2020,8,16,30.8,8,3
2020,8,17,25.9,8,3
2020,8,18,27.5,8,3
2020,8,19,30.4,8,3
2020,8,20,30.9,8,3
2020,8,21,30.4,8,3
2020,8,22,27.2,8,3
2020,8,23,28.1,8,3
2020,8,24,31.3,8,3
2020,8,25,30.9,8,3
2020,8,26,30.4,8,3
2020,8,27,31.5,8,3
2020,8,28,32.0,8,3
2020,8,29,33.1,8,3
2020,8,30,32.2,8,3
2020,8,31,28.2,8,3
2020,9,1,28.3,8,3
2020,9,2,29.5,8,3
2020,9,3,31.6,8,3
2020,9,4,29.0,8,3
2020,9,5,29.7,8,3
2020,9,6,29.3,8,3
2020,9,7,31.8,8,3
2020,9,8,33.0,8,3
2020,9,9,30.6,8,3
2020,9,10,26.0,8,3
2020,9,11,27.3,8,3
2020,9,12,26.7,8,3
2020,9,13,25.3,8,3
2020,9,14,24.4,8,3
2020,9,15,26.0,8,3
2021,7,1,25.9,8,3
2021,7,2,29.8,8,3
2021,7,3,28.3,8,3
2021,7,4,24.4,8,3
2021,7,5,23.2,8,3
2021,7,6,25.9,8,3
2021,7,7,24.9,8,3
2021,7,8,26.6,8,3
2021,7,9,25.5,8,3
2021,7,10,27.8,8,3
2021,7,11,25.3,8,3
2021,7,12,28.2,8,3
2021,7,13,28.7,8,3
2021,7,14,29.9,8,3
2021,7,15,29.7,8,3
2021,7,16,30.5,8,3
2021,7,17,30.5,8,3
2021,7,18,29.6,8,3
2021,7,19,30.8,8,3
2021,7,20,30.3,8,3
2021,7,21,30.7,8,3
2021,7,22,30.9,8,3
2021,7,23,31.7,8,3
2021,7,24,31.5,8,3
2021,7,25,33.1,8,3
2021,7,26,32.1,8,3
2021,7,27,27.5,8,3
2021,7,28,27.8,8,3
2021,7,29,32.1,8,3
2021,7,30,32.5,8,3
2021,7,31,32.0,8,3
2021,8,1,30.8,8,3
2021,8,2,33.2,8,3
2021,8,3,34.0,8,3
2021,8,4,35.1,8,3
2021,8,5,33.4,8,3
2021,8,6,34.5,8,3
2021,8,7,32.9,8,3
2021,8,8,33.3,8,3
2021,8,9,30.6,8,3
2021,8,10,26.5,8,3
2021,8,11,26.5,8,3
2021,8,12,26.5,8,3
2021,8,13,22.6,8,3
2021,8,14,22.5,8,3
2021,8,15,26.3,8,3
2021,8,16,24.3,8,3
2021,8,17,24.1,8,3
2021,8,18,26.7,8,3
2021,8,19,27.1,8,3
2021,8,20,30.5,8,3
2021,8,21,30.1,8,3
2021,8,22,27.4,8,3
2021,8,23,28.9,8,3
2021,8,24,26.0,8,3
2021,8,25,28.5,8,3
2021,8,26,27.8,8,3
2021,8,27,29.7,8,3
2021,8,28,25.8,8,3
2021,8,29,28.6,8,3
2021,8,30,28.1,8,3
2021,8,31,25.5,4,3
2021,9,1,24.0,4,3
2021,9,2,25.4,8,3
2021,9,3,26.0,8,3
2021,9,4,22.6,8,3
2021,9,5,25.3,8,3
2021,9,6,24.4,8,3
2021,9,7,24.2,8,3
2021,9,8,20.4,8,3
2021,9,9,27.2,8,3
2021,9,10,25.7,8,3
2021,9,11,26.6,8,3
2021,9,12,26.6,8,3
2021,9,13,25.9,8,3
2021,9,14,22.9,8,3
2021,9,15,24.1,8,3
2022,7,1,23.8,8,3
2022,7,2,26.4,8,3
2022,7,3,28.8,8,3
2022,7,4,29.2,8,3
2022,7,5,29.8,8,3
2022,7,6,30.1,8,3
2022,7,7,30.4,8,3
2022,7,8,30.5,8,3
2022,7,9,29.9,8,3
2022,7,10,30.9,8,3
2022,7,11,30.6,8,3
2022,7,12,26.2,8,3
2022,7,13,30.2,8,3
2022,7,14,27.5,8,3
2022,7,15,23.4,8,3
2022,7,16,28.5,8,3
2022,7,17,27.5,8,3
2022,7,18,27.8,8,3
2022,7,19,25.5,8,3
2022,7,20,26.2,8,3
2022,7,21,27.7,8,3
2022,7,22,25.2,8,3
2022,7,23,26.9,8,3
2022,7,24,25.8,8,3
2022,7,25,27.7,8,3
2022,7,26,29.3,4,3
2022,7,27,30.8,8,3
2022,7,28,29.0,8,3
2022,7,29,29.9,8,3
2022,7,30,31.1,8,3
2022,7,31,32.4,8,3
2022,8,1,32.4,8,3
2022,8,2,30.1,8,3
2022,8,3,27.8,8,3
2022,8,4,29.5,8,3
2022,8,5,31.0,5,3
2022,8,6,29.1,8,3
2022,8,7,28.0,8,3
2022,8,8,31.4,8,3
2022,8,9,28.8,8,3
2022,8,10,28.0,8,3
2022,8,11,28.3,8,3
2022,8,12,27.9,8,3
2022,8,13,30.3,8,3
2022,8,14,28.1,8,3
2022,8,15,28.5,8,3
2022,8,16,28.3,8,3
2022,8,17,26.6,8,3
2022,8,18,26.0,8,3
2022,8,19,28.0,8,3
2022,8,20,26.2,8,3
2022,8,21,27.9,8,3
2022,8,22,29.7,8,3
2022,8,23,28.3,8,3
2022,8,24,25.8,5,3
2022,8,25,22.6,8,3
2022,8,26,25.9,8,3
2022,8,27,27.0,8,3
2022,8,28,24.9,8,3
2022,8,29,24.9,8,3
2022,8,30,24.8,8,3
2022,8,31,27.8,8,3
2022,9,1,24.2,8,3
2022,9,2,23.8,8,3
2022,9,3,23.7,8,3
2022,9,4,28.0,8,3
2022,9,5,27.6,8,3
2022,9,6,28.8,8,3
2022,9,7,26.9,8,3
2022,9,8,23.9,8,3
2022,9,9,26.0,8,3
2022,9,10,27.1,8,3
2022,9,11,27.7,8,3
2022,9,12,28.2,8,3
2022,9,13,28.0,8,3
2022,9,14,26.3,8,3
2022,9,15,27.1,8,3
